Id,label
6767,3
6768,0
6769,0
6770,3
6771,0
6772,1
6773,1
6774,0
6775,1
6776,0
6777,0
6778,0
6779,3
6780,1
6781,0
6782,0
6783,1
6784,3
6785,2
6786,0
6787,2
6788,2
6789,0
6790,3
6791,0
6792,0
6793,0
6794,3
6795,3
6796,3
6797,0
6798,0
6799,2
6800,0
6801,2
6802,2
6803,3
6804,0
6805,3
6806,0
6807,2
6808,2
6809,0
6810,3
6811,0
6812,3
6813,1
6814,2
6815,0
6816,0
6817,1
6818,0
6819,3
6820,3
6821,2
6822,3
6823,2
6824,0
6825,0
6826,2
6827,3
6828,0
6829,1
6830,3
6831,3
6832,0
6833,1
6834,2
6835,0
6836,0
6837,0
6838,2
6839,0
6840,0
6841,0
6842,1
6843,1
6844,0
6845,0
6846,3
6847,0
6848,2
6849,0
6850,1
6851,2
6852,0
6853,2
6854,2
6855,1
6856,1
6857,2
6858,0
6859,1
6860,0
6861,2
6862,0
6863,3
6864,2
6865,0
6866,3
6867,3
6868,3
6869,0
6870,0
6871,0
6872,3
6873,0
6874,1
6875,3
6876,2
6877,1
6878,1
6879,0
6880,0
6881,2
6882,2
6883,3
6884,2
6885,3
6886,0
6887,2
6888,3
6889,0
6890,0
6891,0
6892,1
6893,0
6894,2
6895,3
6896,3
6897,2
6898,0
6899,0
6900,0
6901,0
6902,0
6903,3
6904,0
6905,2
6906,1
6907,0
6908,0
6909,2
6910,0
6911,2
6912,2
6913,3
6914,2
6915,3
6916,0
6917,0
6918,0
6919,0
6920,2
6921,3
6922,3
6923,0
6924,0
6925,3
6926,2
6927,3
6928,2
6929,2
6930,3
6931,3
6932,2
6933,0
6934,0
6935,2
6936,3
6937,1
6938,3
6939,0
6940,2
6941,1
6942,3
6943,2
6944,1
6945,3
6946,0
6947,0
6948,1
6949,0
6950,2
6951,3
6952,3
6953,0
6954,3
6955,3
6956,0
6957,2
6958,2
6959,3
6960,0
6961,2
6962,1
6963,1
6964,2
6965,2
6966,0
6967,2
6968,1
6969,0
6970,1
6971,0
6972,3
6973,1
6974,2
6975,0
6976,3
6977,3
6978,3
6979,0
6980,1
6981,0
6982,3
6983,3
6984,1
6985,3
6986,3
6987,0
6988,0
6989,3
6990,1
6991,0
6992,0
6993,3
6994,0
6995,0
6996,2
6997,0
6998,0
6999,2
7000,0
7001,1
7002,2
7003,2
7004,3
7005,0
7006,2
7007,3
7008,3
7009,3
7010,0
7011,2
7012,0
7013,0
7014,2
7015,0
7016,0
7017,0
7018,3
7019,3
7020,0
7021,2
7022,2
7023,0
7024,2
7025,3
7026,3
7027,3
7028,0
7029,2
7030,3
7031,0
7032,2
7033,0
7034,3
7035,2
7036,0
7037,1
7038,3
7039,3
7040,0
7041,2
7042,0
7043,1
7044,2
7045,3
7046,0
7047,2
7048,0
7049,0
7050,0
7051,3
7052,3
7053,3
7054,0
7055,3
7056,2
7057,0
7058,3
7059,0
7060,3
7061,0
7062,1
7063,0
7064,2
7065,2
7066,0
7067,1
7068,0
7069,0
7070,1
7071,3
7072,3
7073,2
7074,0
7075,2
7076,0
7077,3
7078,0
7079,3
7080,3
7081,0
7082,3
7083,1
7084,3
7085,3
7086,1
7087,0
7088,0
7089,0
7090,0
7091,0
7092,0
7093,2
7094,1
7095,2
7096,0
7097,0
7098,3
7099,2
7100,1
7101,0
7102,3
7103,0
7104,2
7105,2
7106,3
7107,0
7108,3
7109,0
7110,2
7111,0
7112,2
7113,0
7114,1
7115,3
7116,0
7117,2
7118,2
7119,0
7120,3
7121,0
7122,2
7123,0
7124,3
7125,1
7126,3
7127,0
7128,0
7129,2
7130,0
7131,3
7132,0
7133,2
7134,0
7135,1
7136,1
7137,2
7138,2
7139,3
7140,1
7141,0
7142,0
7143,0
7144,1
7145,2
7146,1
7147,0
7148,3
7149,0
7150,2
7151,0
7152,1
7153,0
7154,0
7155,3
7156,1
7157,3
7158,3
7159,0
7160,0
7161,0
7162,2
7163,2
7164,1
7165,1
7166,3
7167,3
7168,0
7169,0
7170,3
7171,0
7172,0
7173,0
7174,2
7175,0
7176,0
7177,2
7178,0
7179,0
7180,0
7181,0
7182,0
7183,3
7184,3
7185,0
7186,3
7187,0
7188,0
7189,0
7190,1
7191,3
7192,3
7193,2
7194,2
7195,1
7196,0
7197,1
7198,3
7199,3
7200,0
7201,0
7202,3
7203,3
7204,2
7205,0
7206,3
7207,2
7208,3
7209,0
7210,0
7211,2
7212,2
7213,3
7214,2
7215,2
7216,1
7217,3
7218,0
7219,0
7220,0
7221,3
7222,3
7223,1
7224,0
7225,1
7226,0
7227,1
7228,2
7229,3
7230,1
7231,3
7232,0
7233,1
7234,0
7235,1
7236,2
7237,1
7238,0
7239,0
7240,3
7241,0
7242,1
7243,0
7244,3
7245,2
7246,3
7247,3
7248,0
7249,2
7250,1
7251,1
7252,3
7253,0
7254,0
7255,0
7256,3
7257,0
7258,3
7259,3
7260,1
7261,3
7262,0
7263,3
7264,2
7265,3
7266,0
7267,0
7268,3
7269,0
7270,0
7271,3
7272,0
7273,0
7274,0
7275,0
7276,2
7277,0
7278,0
7279,2
7280,0
7281,0
7282,1
7283,3
7284,3
7285,2
7286,3
7287,0
7288,1
7289,0
7290,0
7291,0
7292,2
7293,3
7294,0
7295,2
7296,0
7297,2
7298,0
7299,1
7300,3
7301,3
7302,2
7303,0
7304,0
7305,3
7306,2
7307,3
7308,0
7309,1
7310,1
7311,3
7312,0
7313,2
7314,0
7315,0
7316,0
7317,1
7318,1
7319,0
7320,1
7321,3
7322,3
7323,0
7324,0
7325,3
7326,0
7327,3
7328,1
7329,1
7330,3
7331,0
7332,3
7333,3
7334,0
7335,1
7336,1
7337,1
7338,2
7339,2
7340,2
7341,0
7342,0
7343,0
7344,3
7345,2
7346,3
7347,0
7348,3
7349,0
7350,3
7351,3
7352,1
7353,1
7354,3
7355,2
7356,0
7357,2
7358,0
7359,2
7360,0
7361,1
7362,1
7363,0
7364,2
7365,1
7366,1
7367,0
7368,2
7369,0
7370,1
7371,0
7372,0
7373,1
7374,3
7375,2
7376,3
7377,3
7378,0
7379,2
7380,0
7381,0
7382,2
7383,0
7384,3
7385,0
7386,2
7387,0
7388,2
7389,3
7390,0
7391,2
7392,1
7393,0
7394,0
7395,0
7396,2
7397,2
7398,0
7399,0
7400,3
7401,2
7402,2
7403,3
7404,1
7405,2
7406,0
7407,0
7408,2
7409,3
7410,0
7411,0
7412,3
7413,3
7414,3
7415,3
7416,2
7417,0
7418,0
7419,3
7420,3
7421,2
7422,0
7423,3
7424,0
7425,3
7426,2
7427,2
7428,2
7429,0
7430,2
7431,3
7432,0
7433,3
7434,1
7435,0
7436,2
7437,2
7438,0
7439,1
7440,2
7441,3
7442,1
7443,0
7444,3
7445,0
7446,0
7447,0
7448,0
7449,2
7450,0
7451,3
7452,0
7453,3
7454,2
7455,3
7456,3
7457,0
7458,3
7459,0
7460,3
7461,0
7462,3
7463,1
7464,3
7465,1
7466,0
7467,0
7468,1
7469,0
7470,0
7471,0
7472,1
7473,0
7474,1
7475,2
7476,3
7477,0
7478,0
7479,2
7480,2
7481,0
7482,3
7483,0
7484,1
7485,2
7486,2
7487,1
7488,1
7489,3
7490,0
7491,1
7492,2
7493,0
7494,0
7495,3
7496,2
7497,0
7498,0
7499,2
7500,1
7501,3
7502,0
7503,0
7504,1
7505,2
7506,3
7507,2
7508,3
7509,0
7510,3
7511,3
7512,3
7513,3
7514,0
7515,3
7516,2
7517,2
7518,1
7519,0
7520,3
7521,0
7522,0
7523,2
7524,0
7525,2
7526,0
7527,0
7528,0
7529,2
7530,0
7531,0
7532,0
7533,0
7534,3
7535,2
7536,0
7537,2
7538,2
7539,1
7540,3
7541,2
7542,0
7543,3
7544,3
7545,0
7546,3
7547,0
7548,2
7549,3
7550,1
7551,3
7552,2
7553,0
7554,2
7555,1
7556,0
7557,0
7558,2
7559,3
7560,0
7561,0
7562,0
7563,0
7564,2
7565,3
7566,3
7567,3
7568,2
7569,3
7570,0
7571,0
7572,0
7573,2
7574,1
7575,2
7576,2
7577,0
7578,1
7579,0
7580,0
7581,0
7582,2
7583,1
7584,0
7585,0
7586,1
7587,2
7588,2
7589,1
7590,0
7591,2
7592,1
7593,0
7594,0
7595,0
7596,0
7597,1
7598,2
7599,1
7600,1
7601,0
7602,0
7603,0
7604,3
7605,1
7606,0
7607,0
7608,2
7609,0
7610,0
7611,3
7612,0
7613,0
7614,2
7615,0
7616,0
7617,0
7618,0
7619,0
7620,2
7621,3
7622,3
7623,3
7624,3
7625,0
7626,0
7627,0
7628,0
7629,1
7630,2
7631,3
7632,0
7633,3
7634,0
7635,2
7636,3
7637,1
7638,3
7639,3
7640,3
7641,2
7642,1
7643,3
7644,3
7645,1
7646,2
7647,0
7648,0
7649,0
7650,3
7651,0
7652,2
7653,0
7654,3
7655,3
7656,0
7657,3
7658,1
7659,3
7660,3
7661,3
7662,3
7663,0
7664,3
7665,0
7666,0
7667,2
7668,2
7669,0
7670,3
7671,0
7672,1
7673,1
7674,0
7675,1
7676,3
7677,1
7678,3
7679,0
7680,1
7681,1
7682,2
7683,2
7684,0
7685,2
7686,3
7687,3
7688,1
7689,3
7690,0
7691,3
7692,0
7693,0
7694,0
7695,3
7696,3
7697,2
7698,1
7699,2
7700,2
7701,0
7702,3
7703,0
7704,2
7705,0
7706,0
7707,0
7708,1
7709,0
7710,0
7711,1
7712,0
7713,0
7714,3
7715,0
7716,0
7717,0
7718,3
7719,3
7720,0
7721,2
7722,0
7723,1
7724,0
7725,0
7726,0
7727,0
7728,1
7729,0
7730,0
7731,0
7732,1
7733,2
7734,1
7735,3
7736,0
7737,3
7738,0
7739,0
7740,3
7741,0
7742,2
7743,0
7744,0
7745,2
7746,1
7747,3
7748,0
7749,0
7750,3
7751,0
7752,3
7753,0
7754,2
7755,1
7756,0
7757,0
7758,0
7759,2
7760,0
7761,0
7762,0
7763,1
7764,0
7765,0
7766,2
7767,0
7768,0
7769,0
7770,1
7771,0
7772,2
7773,2
7774,1
7775,1
7776,2
7777,2
7778,0
7779,2
7780,3
7781,2
7782,0
7783,3
7784,3
7785,1
7786,2
7787,2
7788,3
7789,0
7790,1
7791,0
7792,2
7793,0
7794,0
7795,0
7796,0
7797,3
7798,3
7799,3
7800,1
7801,0
7802,3
7803,1
7804,0
7805,2
7806,0
7807,0
7808,2
7809,2
7810,3
7811,0
7812,2
7813,0
7814,2
7815,3
7816,0
7817,0
7818,0
7819,0
7820,2
7821,1
7822,2
7823,2
7824,1
7825,0
7826,1
7827,2
7828,2
7829,0
7830,0
7831,0
7832,0
7833,2
7834,0
7835,0
7836,2
7837,0
7838,2
7839,0
7840,3
7841,2
7842,0
7843,0
7844,2
7845,3
7846,2
7847,1
7848,2
7849,0
7850,3
7851,1
7852,3
7853,3
7854,2
7855,2
7856,1
7857,0
7858,3
7859,0
7860,2
7861,0
7862,2
7863,0
7864,0
7865,0
7866,0
7867,0
7868,0
7869,3
7870,2
7871,0
7872,1
7873,3
7874,1
7875,1
7876,0
7877,3
7878,2
7879,2
7880,0
7881,1
7882,2
7883,0
7884,0
7885,1
7886,3
7887,1
7888,2
7889,0
7890,3
7891,2
7892,0
7893,2
7894,1
7895,0
7896,3
7897,0
7898,0
7899,3
7900,2
7901,2
7902,3
7903,2
7904,0
7905,1
7906,2
7907,3
7908,0
7909,1
7910,2
7911,3
7912,3
7913,0
7914,0
7915,1
7916,3
7917,2
7918,0
7919,0
7920,2
7921,0
7922,0
7923,0
7924,3
7925,2
7926,0
7927,2
7928,0
7929,0
7930,2
7931,0
7932,1
7933,0
7934,2
7935,2
7936,0
7937,0
7938,0
7939,1
7940,2
7941,1
7942,0
7943,1
7944,0
7945,3
7946,0
7947,1
7948,3
7949,0
7950,0
7951,0
7952,0
7953,0
7954,0
7955,0
7956,0
7957,2
7958,3
7959,2
7960,0
7961,2
7962,2
7963,3
7964,2
7965,1
7966,2
7967,1
7968,0
7969,0
7970,0
7971,0
7972,3
7973,3
7974,0
7975,0
7976,0
7977,1
7978,3
7979,0
7980,0
7981,2
7982,0
7983,2
7984,0
7985,0
7986,0
7987,2
7988,2
7989,1
7990,3
7991,1
7992,0
7993,2
7994,0
7995,2
7996,3
7997,2
7998,3
7999,0
8000,0
8001,2
8002,0
8003,0
8004,0
8005,3
8006,0
8007,0
8008,2
8009,3
8010,3
8011,1
8012,3
8013,3
8014,3
8015,2
8016,0
8017,0
8018,0
8019,1
8020,0
8021,0
8022,3
8023,0
8024,3
8025,2
8026,1
8027,2
8028,0
8029,0
8030,2
8031,2
8032,0
8033,3
8034,3
8035,1
8036,3
8037,1
8038,0
8039,0
8040,0
8041,1
8042,3
8043,3
8044,0
8045,0
8046,2
8047,1
8048,0
8049,2
8050,1
8051,1
8052,2
8053,3
8054,0
8055,0
8056,3
8057,3
8058,0
8059,2
8060,2
8061,0
8062,2
8063,1
8064,0
8065,3
8066,3
8067,0
8068,2
8069,0
8070,2
8071,1
8072,0
8073,3
8074,0
8075,0
8076,0
8077,2
8078,3
8079,2
8080,3
8081,0
8082,3
8083,3
8084,3
8085,3
8086,2
8087,0
8088,0
8089,0
8090,0
8091,3
8092,2
8093,1
8094,2
8095,0
8096,0
8097,3
8098,3
8099,2
8100,0
8101,0
8102,1
8103,1
8104,0
8105,1
8106,0
8107,2
8108,1
8109,3
8110,0
8111,2
8112,3
8113,0
8114,0
8115,2
8116,3
8117,0
8118,0
8119,2
8120,3
8121,3
8122,2
8123,3
8124,0
8125,0
8126,0
8127,0
8128,0
8129,3
8130,3
8131,1
8132,0
8133,0
8134,0
8135,0
8136,0
8137,0
8138,1
8139,0
8140,0
8141,0
8142,0
8143,3
8144,0
8145,0
8146,0
8147,3
8148,3
8149,2
8150,1
8151,3
8152,0
8153,0
8154,2
8155,2
8156,2
8157,0
8158,0
8159,0
8160,2
8161,3
8162,3
8163,3
8164,3
8165,2
8166,0
8167,3
8168,1
8169,3
8170,1
8171,2
8172,3
8173,3
8174,0
8175,0
8176,3
8177,1
8178,2
8179,1
8180,3
8181,2
8182,2
8183,3
8184,0
8185,1
8186,1
8187,0
8188,0
8189,0
8190,0
8191,0
8192,1
8193,0
8194,3
8195,0
8196,0
8197,0
8198,0
8199,0
8200,0
8201,2
8202,3
8203,0
8204,1
8205,1
8206,0
8207,3
8208,0
8209,1
8210,1
8211,1
8212,1
8213,1
8214,2
8215,2
8216,0
8217,0
8218,2
8219,0
8220,2
8221,1
8222,2
8223,2
8224,3
8225,0
8226,0
8227,1
8228,0
8229,0
8230,3
8231,2
8232,3
8233,0
8234,1
8235,2
8236,0
8237,3
8238,2
8239,1
8240,1
8241,2
8242,0
8243,0
8244,3
8245,0
8246,0
8247,2
8248,0
8249,1
8250,0
8251,1
8252,2
8253,0
8254,2
8255,0
8256,2
8257,1
8258,2
8259,3
8260,3
8261,3
8262,0
8263,3
8264,3
8265,0
8266,0
8267,2
8268,3
8269,3
8270,0
8271,0
8272,2
8273,3
8274,2
8275,0
8276,1
8277,1
8278,0
8279,1
8280,3
8281,1
8282,3
8283,2
8284,2
8285,1
8286,3
8287,0
8288,3
8289,0
8290,0
8291,2
8292,0
8293,0
8294,0
8295,0
8296,0
8297,2
8298,3
8299,0
8300,1
8301,0
8302,3
8303,2
8304,2
8305,0
8306,3
8307,3
8308,3
8309,0
8310,0
8311,0
8312,0
8313,3
8314,0
8315,0
8316,0
8317,0
8318,2
8319,0
8320,3
8321,1
8322,3
8323,0
8324,0
8325,2
8326,3
8327,0
8328,3
8329,2
8330,1
8331,3
8332,2
8333,3
8334,0
8335,1
8336,0
8337,3
8338,0
8339,1
8340,1
8341,0
8342,3
8343,0
8344,0
8345,2
8346,3
8347,2
8348,1
8349,0
8350,2
8351,0
8352,1
8353,0
8354,1
8355,0
8356,3
8357,2
8358,0
8359,0
8360,3
8361,0
8362,0
8363,3
8364,3
8365,1
8366,3
8367,3
8368,3
8369,0
8370,3
8371,0
8372,0
8373,3
8374,2
8375,2
8376,2
8377,2
8378,0
8379,1
8380,0
8381,0
8382,1
8383,2
8384,3
8385,0
8386,0
8387,1
8388,3
8389,2
8390,2
8391,0
8392,2
8393,2
8394,0
8395,2
8396,0
8397,2
8398,1
8399,0
8400,0
8401,3
8402,2
8403,0
8404,1
8405,0
8406,3
8407,3
8408,0
8409,0
8410,0
8411,3
8412,3
8413,3
8414,3
8415,3
8416,3
8417,0
8418,0
8419,2
8420,0
8421,3
8422,3
8423,1
8424,0
8425,2
8426,3
8427,2
8428,3
8429,0
8430,2
8431,0
8432,1
8433,1
8434,0
8435,0
8436,3
8437,2
8438,0
8439,3
8440,0
8441,2
8442,0
8443,0
8444,2
8445,2
8446,2
8447,2
8448,3
8449,0
8450,2
8451,2
8452,0
8453,1
8454,0
8455,0
8456,1
8457,1
8458,3
8459,3
8460,1
8461,1
8462,0
8463,0
8464,1
8465,0
8466,0
8467,3
8468,0
8469,0
8470,1
8471,0
8472,0
8473,3
8474,3
8475,1
8476,0
8477,3
8478,1
8479,3
8480,1
8481,2
8482,1
8483,0
8484,0
8485,0
8486,3
8487,2
8488,3
8489,3
8490,0
8491,0
8492,1
8493,0
8494,1
8495,0
8496,0
8497,0
8498,2
8499,2
8500,0
8501,0
8502,0
8503,3
8504,2
8505,3
8506,0
8507,1
8508,0
8509,2
8510,3
8511,0
8512,0
8513,3
8514,0
8515,0
8516,0
8517,3
8518,3
8519,0
8520,0
8521,1
8522,1
8523,2
8524,3
8525,0
8526,2
8527,3
8528,0
8529,1
8530,0
8531,3
8532,0
8533,0
8534,3
8535,3
8536,0
8537,0
8538,3
8539,2
8540,3
8541,2
8542,3
8543,0
8544,2
8545,1
8546,1
8547,1
8548,0
8549,2
8550,1
8551,3
8552,1
8553,0
8554,1
8555,0
8556,0
8557,0
8558,2
8559,1
8560,2
8561,0
8562,0
8563,0
8564,0
8565,0
8566,0
8567,2
8568,0
8569,0
8570,3
8571,2
8572,0
8573,2
8574,1
8575,2
8576,3
8577,3
8578,0
8579,1
8580,2
8581,0
8582,0
8583,0
8584,0
8585,3
8586,3
8587,3
8588,1
8589,0
8590,3
8591,0
8592,1
8593,3
8594,0
8595,0
8596,0
8597,2
8598,1
8599,0
8600,2
8601,0
8602,2
8603,3
8604,1
8605,3
8606,3
8607,2
8608,2
8609,1
8610,3
8611,1
8612,3
8613,3
8614,3
8615,3
8616,0
8617,1
8618,0
8619,3
8620,0
8621,3
8622,0
8623,2
8624,3
8625,0
8626,3
8627,2
8628,3
8629,2
8630,0
8631,1
8632,1
8633,0
8634,3
8635,2
8636,2
8637,0
8638,1
8639,1
8640,0
8641,0
8642,0
8643,0
8644,3
8645,3
8646,0
8647,0
8648,3
8649,0
8650,0
8651,3
8652,2
8653,0
8654,0
8655,0
8656,2
8657,3
8658,0
8659,2
8660,0
8661,0
8662,2
8663,3
8664,3
8665,0
8666,3
8667,3
8668,1
8669,0
8670,1
8671,1
8672,3
8673,1
8674,2
8675,1
8676,0
8677,2
8678,0
8679,0
8680,1
8681,0
8682,3
8683,0
8684,1
8685,2
8686,3
8687,0
8688,0
8689,0
8690,2
8691,0
8692,3
8693,3
8694,3
8695,2
8696,3
8697,3
8698,1
8699,0
8700,0
8701,3
8702,1
8703,0
8704,2
8705,0
8706,2
8707,0
8708,3
8709,1
8710,0
8711,3
8712,2
8713,2
8714,0
8715,2
8716,0
8717,0
8718,2
8719,0
8720,0
8721,3
8722,1
8723,0
8724,2
8725,2
8726,0
8727,3
8728,0
8729,3
8730,2
8731,2
8732,1
8733,3
8734,3
8735,1
8736,1
8737,1
8738,0
8739,3
8740,1
8741,2
8742,0
8743,3
8744,0
8745,0
8746,3
8747,0
8748,3
8749,0
8750,0
8751,2
8752,3
8753,3
8754,3
8755,1
8756,2
8757,1
8758,0
8759,3
8760,1
8761,2
8762,1
8763,0
8764,3
8765,0
8766,3
8767,3
8768,3
8769,2
8770,0
8771,2
8772,0
8773,0
8774,1
8775,0
8776,2
8777,0
8778,1
8779,2
8780,1
8781,3
8782,2
8783,0
8784,0
8785,0
8786,0
8787,2
8788,0
8789,2
8790,0
8791,2
8792,0
8793,2
8794,0
8795,0
8796,2
8797,0
8798,1
8799,0
8800,0
8801,2
8802,1
8803,1
8804,0
8805,2
8806,2
8807,0
8808,0
8809,0
8810,1
8811,0
8812,0
8813,0
8814,0
8815,2
8816,1
8817,3
8818,3
8819,1
8820,2
8821,0
8822,2
8823,1
8824,3
8825,2
8826,0
8827,2
8828,2
8829,0
8830,3
8831,0
8832,0
8833,1
8834,2
8835,3
8836,1
8837,0
8838,0
8839,0
8840,1
8841,0
8842,0
8843,0
8844,3
8845,0
8846,0
8847,3
8848,1
8849,0
8850,0
8851,0
8852,0
8853,2
8854,0
8855,2
8856,2
8857,0
8858,0
8859,0
8860,1
8861,2
8862,2
8863,0
8864,0
8865,0
8866,0
8867,3
8868,0
8869,0
8870,3
8871,3
8872,0
8873,3
8874,2
8875,2
8876,1
8877,0
8878,0
8879,0
8880,1
8881,0
8882,1
8883,1
8884,3
8885,0
8886,3
8887,0
8888,0
8889,1
8890,0
8891,0
8892,3
8893,3
8894,3
8895,0
8896,0
8897,0
8898,1
8899,2
8900,0
8901,3
8902,0
8903,0
8904,3
8905,1
8906,1
8907,1
8908,3
8909,0
8910,0
8911,2
8912,2
8913,1
8914,3
8915,0
8916,0
8917,0
8918,3
8919,3
8920,1
8921,0
8922,2
8923,0
8924,2
8925,2
8926,0
8927,2
8928,1
8929,3
8930,2
8931,3
8932,3
8933,0
8934,0
8935,1
8936,0
8937,0
8938,2
8939,3
8940,0
8941,2
8942,0
8943,3
8944,3
8945,0
8946,3
8947,0
8948,2
8949,0
8950,3
8951,1
8952,3
8953,1
8954,0
8955,3
8956,0
8957,0
8958,0
8959,0
8960,3
8961,3
8962,3
8963,2
8964,0
8965,3
8966,0
8967,0
8968,2
8969,3
8970,2
8971,0
8972,3
8973,1
8974,2
8975,1
8976,3
8977,0
8978,1
8979,2
8980,1
8981,2
8982,0
8983,0
8984,0
8985,2
8986,3
8987,1
8988,2
8989,0
8990,2
8991,2
8992,2
8993,2
8994,3
8995,0
8996,3
8997,0
8998,1
8999,3
9000,3
9001,0
9002,3
9003,0
9004,2
9005,3
9006,2
9007,0
9008,3
9009,1
9010,3
9011,0
9012,3
9013,0
9014,1
9015,0
9016,1
9017,0
9018,3
9019,2
9020,1
9021,0
9022,0
9023,2
9024,0
9025,1
9026,1
9027,1
9028,0
9029,3
9030,1
9031,3
9032,0
9033,1
9034,0
9035,1
9036,3
9037,3
9038,3
9039,0
9040,3
9041,3
9042,2
9043,0
9044,0
9045,0
9046,0
9047,0
9048,0
9049,0
9050,2
9051,3
9052,0
9053,0
9054,1
9055,0
9056,2
9057,2
9058,0
9059,3
9060,3
9061,1
9062,1
9063,3
9064,1
9065,2
9066,0
9067,0
9068,0
9069,3
9070,0
9071,0
9072,3
9073,2
9074,0
9075,0
9076,2
9077,2
9078,2
9079,1
9080,3
9081,0
9082,1
9083,0
9084,3
9085,3
9086,0
9087,2
9088,0
9089,1
9090,3
9091,2
9092,3
9093,1
9094,1
9095,0
9096,0
9097,0
9098,2
9099,0
9100,0
9101,0
9102,2
9103,0
9104,2
9105,1
9106,1
9107,0
9108,3
9109,1
9110,0
9111,3
9112,0
9113,3
9114,0
9115,1
9116,1
9117,2
9118,0
9119,2
9120,2
9121,1
9122,3
9123,0
9124,0
9125,3
9126,0
9127,0
9128,0
9129,3
9130,2
9131,2
9132,0
9133,0
9134,3
9135,2
9136,2
9137,0
9138,1
9139,0
9140,0
9141,0
9142,3
9143,0
9144,2
9145,3
9146,0
9147,0
9148,0
9149,0
9150,1
9151,3
9152,0
9153,1
9154,3
9155,2
9156,2
9157,2
9158,3
9159,0
9160,0
9161,0
9162,0
9163,0
9164,0
9165,2
9166,1
9167,3
9168,3
9169,3
9170,2
9171,2
9172,2
9173,0
9174,1
9175,2
9176,1
9177,3
9178,0
9179,3
9180,0
9181,1
9182,3
9183,0
9184,0
9185,3
9186,0
9187,0
9188,0
9189,1
9190,3
9191,2
9192,0
9193,0
9194,0
9195,0
9196,0
9197,3
9198,3
9199,0
9200,2
9201,3
9202,0
9203,2
9204,3
9205,0
9206,1
9207,0
9208,1
9209,0
9210,0
9211,0
9212,0
9213,2
9214,2
9215,1
9216,0
9217,0
9218,3
9219,0
9220,0
9221,2
9222,0
9223,2
9224,2
9225,0
9226,0
9227,0
9228,0
9229,0
9230,3
9231,0
9232,0
9233,3
9234,0
9235,0
9236,0
9237,0
9238,0
9239,2
9240,1
9241,3
9242,0
9243,1
9244,0
9245,0
9246,0
9247,0
9248,3
9249,0
9250,2
9251,3
9252,0
9253,2
9254,3
9255,1
9256,0
9257,3
9258,3
9259,0
9260,0
9261,0
9262,0
9263,1
9264,2
9265,2
9266,0
9267,1
9268,3
9269,0
9270,2
9271,0
9272,3
9273,0
9274,0
9275,3
9276,2
9277,1
9278,0
9279,3
9280,0
9281,3
9282,3
9283,3
9284,0
9285,0
9286,1
9287,1
9288,1
9289,3
9290,0
9291,0
9292,2
9293,2
9294,3
9295,0
9296,2
9297,2
9298,0
9299,0
9300,1
9301,3
9302,2
9303,3
9304,1
9305,0
9306,0
9307,1
9308,1
9309,3
9310,3
9311,1
9312,0
9313,1
9314,3
9315,3
9316,0
9317,2
9318,2
9319,3
9320,0
9321,0
9322,0
9323,0
9324,1
9325,0
9326,0
9327,3
9328,2
9329,1
9330,3
9331,0
9332,1
9333,1
9334,0
9335,2
9336,0
9337,2
9338,1
9339,0
9340,3
9341,2
9342,0
9343,2
9344,3
9345,0
9346,0
9347,0
9348,0
9349,0
9350,0
9351,2
9352,0
9353,2
9354,3
9355,0
9356,3
9357,3
9358,0
9359,0
9360,0
9361,0
9362,0
9363,0
9364,3
9365,0
9366,2
9367,3
9368,0
9369,0
9370,3
9371,2
9372,1
9373,0
9374,0
9375,0
9376,2
9377,3
9378,0
9379,1
9380,0
9381,0
9382,3
9383,3
9384,0
9385,1
9386,0
9387,0
9388,1
9389,1
9390,3
9391,3
9392,2
9393,1
9394,1
9395,0
9396,2
9397,1
9398,2
9399,3
9400,2
9401,0
9402,3
9403,1
9404,0
9405,1
9406,1
9407,3
9408,0
9409,3
9410,2
9411,3
9412,2
9413,0
9414,2
9415,1
9416,2
9417,0
9418,1
9419,2
9420,0
9421,3
9422,0
9423,0
9424,2
9425,0
9426,0
9427,0
9428,2
9429,1
9430,2
9431,2
9432,0
9433,2
9434,3
9435,3
9436,3
9437,2
9438,2
9439,3
9440,0
9441,0
9442,1
9443,2
9444,0
9445,2
9446,2
9447,1
9448,1
9449,0
9450,3
9451,0
9452,3
9453,2
9454,0
9455,0
9456,2
9457,3
9458,0
9459,3
9460,1
9461,0
9462,3
9463,2
9464,0
9465,3
9466,0
9467,0
9468,2
9469,2
9470,0
9471,1
9472,0
9473,1
9474,3
9475,3
9476,0
9477,3
9478,2
9479,3
9480,0
9481,2
9482,0
9483,0
9484,0
9485,3
9486,2
9487,0
9488,3
9489,0
9490,0
9491,0
9492,0
9493,2
9494,0
9495,0
9496,3
9497,2
9498,1
9499,3
9500,1
9501,0
9502,3
9503,0
9504,0
9505,0
9506,3
9507,0
9508,3
9509,0
9510,3
9511,0
9512,1
9513,0
9514,2
9515,3
9516,0
9517,3
9518,1
9519,1
9520,3
9521,1
9522,2
9523,0
9524,3
9525,0
9526,3
9527,3
9528,2
9529,3
9530,3
9531,2
9532,0
9533,1
9534,0
9535,0
9536,3
9537,1
9538,0
9539,1
9540,1
9541,3
9542,1
9543,2
9544,0
9545,2
9546,0
9547,2
9548,0
9549,0
9550,0
9551,0
9552,3
9553,1
9554,0
9555,3
9556,3
9557,3
9558,2
9559,0
9560,2
9561,0
9562,3
9563,0
9564,0
9565,1
